order_id,order_date,region,country,category,product,channel,quantity,unit_price,discount_rate,revenue,customer_segment,delivery_days
ORD-101936,2023-02-11,APAC,Singapore,Beauty,Argan Shampoo,retail,1,844.15,0.1,759.74,SMB,8.0
ORD-103881,2023-02-11,APAC,Australia,Home,Espresso Maker,web,2,59.14,0.1,106.45,Consumer,6.0
ORD-101000,2023-02-12,EMEA,France,Grocery,Arabica Beans 1kg,web,3,20.82,0.0,62.46,SMB,1.0
ORD-101543,2023-02-12,APAC,Australia,Sports,Carbon Racket,marketplace,2,51.12,0.0,102.24,Consumer,11.0
ORD-101605,2023-02-12,APAC,Japan,Grocery,Arabica Beans 1kg,marketplace,2,18.58,0.05,35.3,SMB,4.0
ORD-104393,2023-02-12,North America,Mexico,Sports,Trail Runners,web,3,65.23,0.0,195.69,SMB,3.0
ORD-104535,2023-02-12,North America,Canada,Beauty,Serum Vitamin C,marketplace,5,31.34,0.0,156.7,Consumer,1.0
ORD-100317,2023-02-13,EMEA,Spain,Electronics,Smart Watch,marketplace,3,260.22,0.05,741.63,Consumer,1.0
ORD-100700,2023-02-13,EMEA,Germany,Sports,Trail Runners,web,2,245.26,0.0,490.52,Consumer,3.0
ORD-100706,2023-02-13,EMEA,Spain,Electronics,Laptop Air 13,marketplace,3,213.44,0.0,640.32,Consumer,2.0
ORD-103459,2023-02-13,North America,Canada,Sports,Yoga Mat Pro,web,2,98.57,0.0,197.14,Consumer,1.0
ORD-103838,2023-02-13,North America,United States,Home,Cotton Duvet,web,3,167.76,0.1,452.95,SMB,4.0
ORD-100320,2023-02-14,North America,United States,Home,Desk Lamp,marketplace,3,167.08,0.0,501.24,Consumer,5.0
ORD-101268,2023-02-14,North America,Canada,Home,Espresso Maker,retail,1,51.55,0.2,41.24,SMB,2.0
ORD-102358,2023-02-14,EMEA,Italy,Home,Cotton Duvet,retail,3,75.85,0.15,193.42,SMB,7.0
ORD-102644,2023-02-14,North America,United States,Home,Cast Iron Pan,marketplace,10,54.33,0.05,516.13,Enterprise,1.0
ORD-102850,2023-02-14,North America,Mexico,Electronics,Noise Buds,marketplace,1,201.98,0.15,171.68,SMB,2.0
ORD-104302,2023-02-14,EMEA,Spain,Electronics,Laptop Air 13,partner,13,177.05,0.0,2301.65,Enterprise,6.0
ORD-104858,2023-02-14,North America,Mexico,Electronics,Noise Buds,web,4,426.87,0.0,1707.48,Consumer,3.0
ORD-101382,2023-02-15,APAC,Singapore,Home,Cast Iron Pan,web,2,85.61,0.0,171.22,Consumer,7.0
ORD-101971,2023-02-15,EMEA,Italy,Home,Cotton Duvet,web,1,134.92,0.0,134.92,Consumer,3.0
ORD-100273,2023-02-16,North America,United States,Grocery,Arabica Beans 1kg,partner,3,18.24,0.1,49.25,Consumer,2.0
ORD-100658,2023-02-16,EMEA,United Kingdom,Home,Cotton Duvet,web,1,29.47,0.0,29.47,Consumer,1.0
ORD-101073,2023-02-16,North America,Canada,Beauty,Argan Shampoo,retail,6,59.38,0.2,285.02,Enterprise,5.0
ORD-101645,2023-02-16,EMEA,Italy,Sports,Yoga Mat Pro,marketplace,1,173.34,0.3,121.34,Consumer,4.0
ORD-102117,2023-02-16,APAC,India,Beauty,Argan Shampoo,marketplace,1,56.02,0.1,50.42,SMB,3.0
ORD-102461,2023-02-16,North America,Mexico,Electronics,Smart Watch,web,8,144.44,0.2,924.42,Enterprise,10.0
ORD-103125,2023-02-16,North America,Mexico,Electronics,Laptop Air 13,web,2,288.73,0.3,404.22,SMB,7.0
ORD-103653,2023-02-16,North America,United States,Home,Espresso Maker,partner,5,84.02,0.15,357.08,SMB,2.0
ORD-100886,2023-02-17,LATAM,Argentina,Home,Desk Lamp,retail,2,153.46,0.0,306.92,Consumer,3.0
ORD-102331,2023-02-17,North America,Canada,Sports,Carbon Racket,marketplace,2,107.25,0.05,203.77,Consumer,4.0
ORD-100717,2023-02-18,North America,Canada,Beauty,Serum Vitamin C,marketplace,5,68.61,0.1,308.74,SMB,2.0
ORD-101082,2023-02-18,North America,United States,Electronics,4K Monitor,web,3,336.75,0.0,1010.25,Consumer,4.0
ORD-101546,2023-02-18,EMEA,Germany,Electronics,Noise Buds,marketplace,2,207.67,0.0,415.34,SMB,6.0
ORD-103535,2023-02-18,APAC,India,Beauty,Serum Vitamin C,web,1,75.63,0.0,75.63,Consumer,6.0
ORD-100668,2023-02-19,APAC,Japan,Electronics,4K Monitor,marketplace,4,321.13,0.0,1284.52,Consumer,5.0
ORD-100726,2023-02-19,APAC,Japan,Home,Cast Iron Pan,marketplace,2,87.63,0.0,175.26,Consumer,9.0
ORD-101218,2023-02-19,North America,Mexico,Home,Cotton Duvet,web,1,159.63,0.0,159.63,Consumer,4.0
ORD-101606,2023-02-19,APAC,Singapore,Sports,Trail Runners,marketplace,2,80.68,0.0,161.36,Consumer,7.0
ORD-102386,2023-02-19,North America,United States,Sports,Trail Runners,marketplace,2,184.56,0.2,295.3,SMB,1.0
ORD-102505,2023-02-19,North America,Canada,Electronics,Smart Watch,web,5,136.82,0.0,684.1,Consumer,3.0
ORD-104118,2023-02-19,APAC,Singapore,Home,Espresso Maker,retail,3,154.12,0.1,416.12,Consumer,8.0
ORD-104759,2023-02-19,North America,Mexico,Sports,Trail Runners,web,2,152.26,0.0,304.52,Consumer,6.0
ORD-103539,2023-02-20,North America,Mexico,Home,Desk Lamp,marketplace,2,82.4,0.1,148.32,SMB,5.0
ORD-102460,2023-02-21,North America,Mexico,Home,Desk Lamp,marketplace,10,159.92,0.15,1359.32,Enterprise,
ORD-103565,2023-02-21,APAC,India,Electronics,4K Monitor,retail,2,845.73,0.0,1691.46,SMB,11.0
ORD-103846,2023-02-21,LATAM,Argentina,Home,Cast Iron Pan,retail,2,181.13,0.0,362.26,Consumer,9.0
ORD-104300,2023-02-21,North America,United States,Beauty,Serum Vitamin C,web,3,25.87,0.1,69.85,Consumer,3.0
ORD-104695,2023-02-21,North America,Canada,Grocery,Olive Oil 750ml,marketplace,2,24.93,0.0,49.86,Consumer,4.0
ORD-104973,2023-02-21,North America,Mexico,Grocery,Arabica Beans 1kg,retail,1,18.62,0.15,15.83,SMB,1.0
ORD-100163,2023-02-22,APAC,Japan,Beauty,Serum Vitamin C,web,3,59.17,0.1,159.76,SMB,6.0
ORD-102216,2023-02-22,North America,Mexico,Electronics,Laptop Air 13,web,2,218.73,0.05,415.59,SMB,3.0
ORD-102393,2023-02-22,North America,Canada,Electronics,Smart Watch,marketplace,2,166.61,0.0,333.22,Consumer,5.0
ORD-102802,2023-02-22,LATAM,Argentina,Sports,Trail Runners,web,2,86.44,0.1,155.59,SMB,9.0
ORD-103759,2023-02-22,North America,United States,Sports,Carbon Racket,retail,4,230.95,0.2,739.04,SMB,4.0
ORD-102303,2023-02-23,North America,United States,Grocery,Dark Chocolate 90%,web,9,22.52,0.05,192.55,Enterprise,4.0
ORD-102870,2023-02-23,APAC,Japan,Home,Cast Iron Pan,web,1,58.47,0.1,52.62,Consumer,3.0
ORD-103742,2023-02-23,APAC,India,Beauty,Argan Shampoo,web,5,75.08,0.0,375.4,Consumer,6.0
ORD-100013,2023-02-24,APAC,India,Grocery,Olive Oil 750ml,marketplace,2,26.53,0.0,53.06,Consumer,5.0
ORD-103201,2023-02-24,North America,Mexico,Sports,Yoga Mat Pro,retail,4,146.81,0.0,587.24,Consumer,1.0
ORD-103719,2023-02-24,EMEA,Germany,Sports,Carbon Racket,marketplace,2,54.43,0.05,103.42,SMB,8.0
ORD-104241,2023-02-24,EMEA,United Kingdom,Home,Cast Iron Pan,partner,5,34.5,0.05,163.88,Consumer,6.0
ORD-104590,2023-02-24,North America,United States,Electronics,Laptop Air 13,web,1,202.27,0.05,192.16,SMB,4.0
ORD-100974,2023-02-25,North America,Canada,Beauty,Serum Vitamin C,web,2,50.56,0.2,80.9,Consumer,5.0
ORD-101818,2023-02-25,North America,Canada,Home,Cast Iron Pan,retail,3,99.36,0.0,298.08,Consumer,1.0
ORD-102716,2023-02-25,North America,Mexico,Sports,Carbon Racket,partner,1,172.21,0.1,154.99,Consumer,4.0
ORD-102550,2023-02-26,North America,Canada,Sports,Trail Runners,web,4,125.61,0.1,452.2,Consumer,2.0
ORD-102813,2023-02-26,North America,United States,Sports,Trail Runners,web,3,110.81,0.0,332.43,Consumer,5.0
ORD-103133,2023-02-26,APAC,India,Sports,Carbon Racket,web,1,52.14,0.15,44.32,SMB,5.0
ORD-100064,2023-02-27,EMEA,United Kingdom,Grocery,Olive Oil 750ml,partner,5,19.35,0.15,82.24,SMB,2.0
ORD-100872,2023-02-27,EMEA,United Kingdom,Home,Cotton Duvet,web,9,136.05,0.1,1102.01,Enterprise,8.0
ORD-101148,2023-02-27,North America,Canada,Beauty,Matte Lipstick,retail,2,51.57,0.0,103.14,Consumer,1.0
ORD-101319,2023-02-27,EMEA,France,Sports,Trail Runners,partner,2,154.61,0.2,247.38,SMB,3.0
ORD-102046,2023-02-27,APAC,Singapore,Electronics,Smart Watch,web,1,100.15,0.0,100.15,SMB,10.0
ORD-102768,2023-02-27,APAC,India,Home,Cast Iron Pan,retail,7,52.73,0.1,332.2,Enterprise,7.0
ORD-103774,2023-02-27,APAC,Australia,Home,Cast Iron Pan,web,1,46.06,0.0,46.06,Consumer,3.0
ORD-104055,2023-02-27,EMEA,Spain,Electronics,Noise Buds,marketplace,9,210.97,0.0,1898.73,Enterprise,5.0
ORD-104843,2023-02-27,EMEA,Italy,Grocery,Arabica Beans 1kg,web,2,14.35,0.1,25.83,SMB,4.0
ORD-101509,2023-02-28,North America,Canada,Electronics,Smart Watch,web,3,150.39,0.0,451.17,Consumer,4.0
ORD-102310,2023-02-28,North America,Mexico,Electronics,Noise Buds,web,3,189.8,0.05,540.93,SMB,2.0
ORD-103310,2023-02-28,North America,United States,Sports,Carbon Racket,web,4,462.18,0.0,1848.72,SMB,2.0
ORD-104941,2023-02-28,North America,Canada,Grocery,Arabica Beans 1kg,marketplace,5,20.32,0.05,96.52,Consumer,4.0
ORD-100092,2023-03-01,North America,Canada,Grocery,Arabica Beans 1kg,partner,2,17.0,0.0,34.0,Consumer,2.0
ORD-101100,2023-03-01,North America,Mexico,Sports,Carbon Racket,web,2,131.59,0.0,263.18,Consumer,3.0
ORD-103504,2023-03-01,North America,Canada,Sports,Yoga Mat Pro,retail,5,213.65,0.0,1068.25,Consumer,1.0
ORD-103560,2023-03-01,EMEA,Germany,Electronics,Smart Watch,marketplace,5,158.04,0.0,790.2,Consumer,4.0
ORD-103758,2023-03-01,APAC,Australia,Home,Espresso Maker,web,5,141.21,0.05,670.75,SMB,10.0
ORD-103510,2023-03-02,EMEA,Italy,Electronics,Noise Buds,marketplace,1,214.85,0.0,214.85,Consumer,5.0
ORD-100330,2023-03-03,North America,Canada,Beauty,Matte Lipstick,web,4,38.35,0.05,145.73,SMB,3.0
ORD-100638,2023-03-04,North America,United States,Home,Cast Iron Pan,web,3,125.06,0.0,375.18,Consumer,5.0
ORD-102022,2023-03-04,EMEA,Germany,Home,Cast Iron Pan,marketplace,3,94.16,0.1,254.23,Consumer,2.0
ORD-104251,2023-03-04,EMEA,Germany,Sports,Yoga Mat Pro,web,11,95.55,0.15,893.39,Enterprise,3.0
ORD-104699,2023-03-04,North America,United States,Home,Desk Lamp,retail,4,51.18,0.0,204.72,SMB,4.0
ORD-104998,2023-03-04,North America,Mexico,Beauty,Matte Lipstick,partner,2,46.94,0.05,89.19,Consumer,6.0
ORD-100633,2023-03-05,North America,Mexico,Sports,Carbon Racket,marketplace,4,55.4,0.05,210.52,Consumer,3.0
ORD-100855,2023-03-05,North America,Canada,Home,Espresso Maker,web,2,96.39,0.0,192.78,Consumer,2.0
ORD-101369,2023-03-05,EMEA,United Kingdom,Sports,Yoga Mat Pro,web,2,213.9,0.05,406.41,SMB,
ORD-102151,2023-03-05,North America,United States,Electronics,Noise Buds,web,3,94.71,0.0,284.13,Consumer,4.0
ORD-102281,2023-03-05,EMEA,Spain,Sports,Trail Runners,marketplace,1,87.75,0.0,87.75,Consumer,6.0
ORD-102746,2023-03-05,APAC,Japan,Home,Desk Lamp,retail,4,47.44,0.05,180.27,SMB,7.0
ORD-102982,2023-03-05,North America,Mexico,Electronics,Noise Buds,marketplace,2,451.84,0.2,722.94,Consumer,6.0
ORD-104048,2023-03-05,North America,United States,Sports,Carbon Racket,web,5,260.41,0.0,1302.05,Consumer,2.0
ORD-100225,2023-03-06,North America,United States,Sports,Carbon Racket,retail,5,94.9,0.05,450.78,Consumer,4.0
ORD-100564,2023-03-06,North America,Mexico,Sports,Carbon Racket,web,3,124.86,0.1,337.12,SMB,2.0
ORD-100976,2023-03-06,LATAM,Brazil,Sports,Yoga Mat Pro,web,10,173.22,0.05,1645.59,Enterprise,7.0
ORD-102527,2023-03-06,North America,United States,Beauty,Serum Vitamin C,web,1,111.03,0.0,111.03,Consumer,5.0
ORD-103098,2023-03-06,EMEA,Germany,Electronics,Smart Watch,web,2,269.59,0.0,539.18,SMB,2.0
ORD-103185,2023-03-06,North America,Mexico,Grocery,Arabica Beans 1kg,marketplace,8,21.92,0.15,149.06,Enterprise,3.0
ORD-103522,2023-03-06,EMEA,Italy,Electronics,Noise Buds,web,1,330.97,0.05,314.42,SMB,6.0
ORD-103561,2023-03-06,North America,United States,Electronics,4K Monitor,marketplace,3,266.45,0.0,799.35,Consumer,4.0
ORD-103651,2023-03-06,North America,Mexico,Electronics,Noise Buds,web,6,127.55,0.1,688.77,Enterprise,2.0
ORD-103928,2023-03-06,EMEA,France,Grocery,Arabica Beans 1kg,marketplace,1,11.74,0.15,9.98,Consumer,3.0
ORD-104795,2023-03-06,North America,Canada,Grocery,Arabica Beans 1kg,marketplace,2,16.82,0.1,30.28,SMB,3.0
ORD-104838,2023-03-06,EMEA,Italy,Sports,Trail Runners,marketplace,2,193.13,0.0,386.26,Consumer,1.0
ORD-100103,2023-03-07,North America,Mexico,Beauty,Serum Vitamin C,web,3,27.83,0.0,83.49,Enterprise,1.0
ORD-100235,2023-03-07,North America,Canada,Sports,Yoga Mat Pro,web,1,216.17,0.15,183.74,SMB,1.0
ORD-100903,2023-03-07,APAC,Australia,Beauty,Argan Shampoo,web,4,37.02,0.1,133.27,Consumer,6.0
ORD-101300,2023-03-07,LATAM,Argentina,Grocery,Dark Chocolate 90%,marketplace,3,1021.29,0.0,3063.87,Consumer,13.0
ORD-102349,2023-03-07,LATAM,Brazil,Sports,Yoga Mat Pro,web,5,90.81,0.1,408.65,Consumer,7.0
ORD-102839,2023-03-07,North America,Canada,Sports,Yoga Mat Pro,retail,2,188.04,0.05,357.28,Consumer,2.0
ORD-102864,2023-03-07,APAC,Japan,Sports,Carbon Racket,web,2,93.56,0.2,149.7,Consumer,3.0
ORD-103288,2023-03-07,North America,United States,Electronics,4K Monitor,retail,2,268.34,0.15,456.18,Consumer,5.0
ORD-104497,2023-03-07,North America,Canada,Electronics,Noise Buds,retail,1,368.24,0.05,349.83,Consumer,2.0
ORD-104918,2023-03-07,North America,United States,Home,Cast Iron Pan,web,2,90.53,0.0,181.06,Consumer,3.0
ORD-100090,2023-03-08,APAC,Australia,Electronics,Laptop Air 13,marketplace,3,185.81,0.05,529.56,Consumer,5.0
ORD-100208,2023-03-08,EMEA,France,Electronics,Noise Buds,partner,3,179.7,0.0,539.1,SMB,3.0
ORD-100495,2023-03-08,EMEA,Spain,Sports,Yoga Mat Pro,web,3,77.65,0.0,232.95,Consumer,5.0
ORD-101547,2023-03-08,APAC,Singapore,Electronics,Laptop Air 13,retail,3,221.81,0.1,598.89,SMB,4.0
ORD-102210,2023-03-08,North America,Mexico,Electronics,Laptop Air 13,marketplace,2,263.11,0.0,526.22,Consumer,4.0
ORD-102374,2023-03-08,LATAM,Argentina,Grocery,Arabica Beans 1kg,partner,2,17.57,0.1,31.63,Consumer,10.0
ORD-102816,2023-03-08,LATAM,Brazil,Electronics,4K Monitor,web,5,555.14,0.05,2636.91,Consumer,8.0
ORD-103528,2023-03-08,North America,Mexico,Electronics,Laptop Air 13,partner,1,393.07,0.0,393.07,Consumer,1.0
ORD-104480,2023-03-08,APAC,Japan,Sports,Carbon Racket,partner,3,298.6,0.0,895.8,Consumer,7.0
ORD-100569,2023-03-09,North America,Mexico,Grocery,Arabica Beans 1kg,marketplace,4,11.72,0.05,44.54,Enterprise,1.0
ORD-101282,2023-03-09,North America,United States,Home,Espresso Maker,retail,2,66.07,0.0,132.14,Consumer,2.0
ORD-102810,2023-03-09,North America,United States,Beauty,Argan Shampoo,retail,4,85.33,0.0,341.32,SMB,3.0
ORD-102926,2023-03-09,North America,Canada,Beauty,Argan Shampoo,web,2,48.67,0.0,97.34,Consumer,3.0
ORD-103011,2023-03-09,EMEA,Germany,Home,Espresso Maker,web,1,115.71,0.1,104.14,Consumer,6.0
ORD-104145,2023-03-09,APAC,Singapore,Home,Espresso Maker,partner,4,26.16,0.0,104.64,Consumer,5.0
ORD-104308,2023-03-09,EMEA,Italy,Home,Espresso Maker,marketplace,3,42.2,0.0,126.6,Consumer,4.0
ORD-100130,2023-03-10,APAC,Japan,Electronics,Laptop Air 13,marketplace,5,430.77,0.2,1723.08,SMB,13.0
ORD-101072,2023-03-10,North America,Canada,Electronics,Noise Buds,partner,2,307.2,0.1,552.96,SMB,2.0
ORD-101467,2023-03-10,EMEA,Italy,Grocery,Dark Chocolate 90%,web,3,15.65,0.1,42.26,SMB,5.0
ORD-101735,2023-03-10,North America,Canada,Grocery,Olive Oil 750ml,web,4,21.6,0.05,82.08,SMB,1.0
ORD-102978,2023-03-10,North America,United States,Sports,Carbon Racket,retail,1,113.55,0.0,113.55,Consumer,2.0
ORD-103425,2023-03-10,North America,Canada,Sports,Trail Runners,web,1,99.49,0.1,89.54,SMB,7.0
ORD-104807,2023-03-10,LATAM,Chile,Electronics,4K Monitor,web,3,153.12,0.1,413.42,Consumer,8.0
ORD-100068,2023-03-11,North America,Canada,Grocery,Dark Chocolate 90%,web,4,15.4,0.1,55.44,Consumer,2.0
ORD-100218,2023-03-11,LATAM,Chile,Grocery,Olive Oil 750ml,marketplace,2,14.33,0.1,25.79,Consumer,6.0
ORD-101748,2023-03-11,APAC,Japan,Grocery,Olive Oil 750ml,web,3,21.43,0.0,64.29,Consumer,9.0
ORD-103681,2023-03-11,North America,Mexico,Beauty,Serum Vitamin C,marketplace,11,53.11,0.15,496.58,Enterprise,5.0
ORD-104084,2023-03-11,North America,Mexico,Beauty,Matte Lipstick,marketplace,4,66.76,0.2,213.63,Consumer,
ORD-100121,2023-03-12,LATAM,Chile,Grocery,Olive Oil 750ml,partner,3,36.44,0.0,109.32,Consumer,6.0
ORD-103135,2023-03-12,LATAM,Brazil,Sports,Carbon Racket,web,4,122.25,0.2,391.2,Consumer,6.0
ORD-104934,2023-03-12,North America,Mexico,Home,Cotton Duvet,web,1,106.41,0.05,101.09,SMB,4.0
ORD-101236,2023-03-13,North America,United States,Sports,Carbon Racket,partner,3,110.13,0.0,330.39,Consumer,1.0
ORD-102016,2023-03-13,LATAM,Chile,Electronics,Laptop Air 13,partner,6,135.06,0.0,810.36,Consumer,8.0
ORD-102456,2023-03-13,North America,Canada,Grocery,Olive Oil 750ml,web,2,17.78,0.1,32.0,Consumer,4.0
ORD-103332,2023-03-13,APAC,India,Sports,Carbon Racket,web,3,99.32,0.0,297.96,Consumer,6.0
ORD-101263,2023-03-14,LATAM,Brazil,Sports,Carbon Racket,web,3,109.4,0.0,328.2,Consumer,9.0
ORD-102079,2023-03-14,North America,United States,Home,Espresso Maker,web,4,172.64,0.05,656.03,Consumer,5.0
ORD-102793,2023-03-14,LATAM,Brazil,Sports,Trail Runners,web,4,169.41,0.0,677.64,Consumer,2.0
ORD-103347,2023-03-14,APAC,Japan,Sports,Yoga Mat Pro,retail,3,100.52,0.05,286.48,Consumer,3.0
ORD-104884,2023-03-14,APAC,Singapore,Sports,Yoga Mat Pro,marketplace,11,149.7,0.1,1482.03,Enterprise,8.0
ORD-101721,2023-03-15,EMEA,Italy,Electronics,Noise Buds,marketplace,1,281.87,0.15,239.59,Consumer,1.0
ORD-102235,2023-03-15,APAC,Singapore,Grocery,Arabica Beans 1kg,web,2,20.98,0.0,41.96,Consumer,3.0
ORD-102382,2023-03-15,North America,Canada,Beauty,Matte Lipstick,retail,3,41.23,0.05,117.51,SMB,2.0
ORD-104346,2023-03-15,APAC,Japan,Beauty,Matte Lipstick,marketplace,2,63.98,0.1,115.16,SMB,3.0
ORD-104898,2023-03-15,LATAM,Chile,Beauty,Serum Vitamin C,marketplace,2,41.93,0.0,83.86,Consumer,5.0
ORD-100402,2023-03-16,LATAM,Argentina,Beauty,Argan Shampoo,web,4,78.22,0.1,281.59,Consumer,7.0
ORD-101362,2023-03-16,APAC,Japan,Beauty,Serum Vitamin C,marketplace,3,35.85,0.0,107.55,SMB,11.0
ORD-102025,2023-03-16,APAC,Japan,Sports,Carbon Racket,partner,5,55.42,0.0,277.1,Consumer,7.0
ORD-102192,2023-03-16,North America,United States,Sports,Trail Runners,retail,3,161.53,0.0,484.59,SMB,5.0
ORD-102267,2023-03-16,APAC,India,Beauty,Serum Vitamin C,retail,2,30.84,0.05,58.6,SMB,9.0
ORD-102306,2023-03-16,North America,United States,Beauty,Serum Vitamin C,web,2,64.28,0.0,128.56,SMB,1.0
ORD-102939,2023-03-16,EMEA,Spain,Home,Cast Iron Pan,web,5,69.75,0.15,296.44,SMB,3.0
ORD-104657,2023-03-16,APAC,Japan,Sports,Yoga Mat Pro,web,1,169.74,0.1,152.77,SMB,7.0
ORD-100174,2023-03-17,APAC,Australia,Sports,Carbon Racket,marketplace,3,168.88,0.15,430.64,SMB,4.0
ORD-103034,2023-03-17,APAC,India,Electronics,Noise Buds,partner,1,158.12,0.15,134.4,SMB,4.0
ORD-103114,2023-03-17,North America,Mexico,Beauty,Matte Lipstick,web,4,35.32,0.05,134.22,Consumer,5.0
ORD-103472,2023-03-17,APAC,Japan,Grocery,Arabica Beans 1kg,retail,8,36.85,0.15,250.58,Enterprise,6.0
ORD-100034,2023-03-18,APAC,Singapore,Beauty,Matte Lipstick,marketplace,4,92.57,0.0,370.28,Consumer,4.0
ORD-101527,2023-03-18,EMEA,France,Grocery,Olive Oil 750ml,retail,2,35.6,0.05,67.64,SMB,4.0
ORD-101978,2023-03-18,EMEA,Italy,Sports,Carbon Racket,web,7,71.3,0.0,499.1,Consumer,2.0
ORD-102575,2023-03-18,EMEA,Germany,Sports,Carbon Racket,web,1,66.99,0.05,63.64,Consumer,3.0
ORD-104543,2023-03-18,EMEA,Spain,Electronics,Smart Watch,web,3,142.82,0.05,407.04,Consumer,6.0
ORD-100228,2023-03-19,North America,United States,Electronics,4K Monitor,web,4,204.67,0.0,818.68,Consumer,1.0
ORD-104356,2023-03-19,APAC,Singapore,Electronics,4K Monitor,marketplace,4,154.98,0.0,619.92,Consumer,3.0
ORD-104606,2023-03-19,APAC,Australia,Electronics,Noise Buds,web,1,210.19,0.05,199.68,SMB,12.0
ORD-100089,2023-03-20,LATAM,Argentina,Electronics,4K Monitor,retail,1,354.37,0.0,354.37,Consumer,2.0
ORD-100979,2023-03-20,LATAM,Brazil,Electronics,4K Monitor,web,6,127.54,0.0,765.24,Consumer,8.0
ORD-101089,2023-03-20,EMEA,Spain,Sports,Carbon Racket,retail,5,107.57,0.0,537.85,Consumer,3.0
ORD-102353,2023-03-20,North America,Mexico,Beauty,Serum Vitamin C,web,8,58.15,0.0,465.2,Enterprise,2.0
ORD-103646,2023-03-20,North America,United States,Home,Espresso Maker,web,1,110.04,0.0,110.04,Consumer,3.0
ORD-104071,2023-03-20,North America,Mexico,Home,Espresso Maker,marketplace,2,173.23,0.0,346.46,Consumer,4.0
ORD-104387,2023-03-20,EMEA,France,Grocery,Olive Oil 750ml,retail,3,23.68,0.05,67.49,SMB,4.0
ORD-100376,2023-03-21,North America,Canada,Home,Cast Iron Pan,web,3,43.18,0.0,129.54,SMB,5.0
ORD-100468,2023-03-21,EMEA,Spain,Sports,Trail Runners,partner,4,80.99,0.0,323.96,Consumer,11.0
ORD-100515,2023-03-21,North America,Canada,Electronics,Smart Watch,retail,2,167.23,0.0,334.46,Consumer,2.0
ORD-100743,2023-03-21,EMEA,France,Home,Cotton Duvet,partner,2,159.83,0.0,319.66,Consumer,5.0
ORD-101621,2023-03-21,North America,United States,Beauty,Matte Lipstick,web,2,49.24,0.0,98.48,SMB,1.0
ORD-101913,2023-03-21,LATAM,Argentina,Home,Desk Lamp,web,2,53.52,0.0,107.04,Consumer,9.0
ORD-104515,2023-03-21,APAC,Singapore,Electronics,Smart Watch,retail,3,155.47,0.15,396.45,SMB,8.0
ORD-100914,2023-03-22,EMEA,Italy,Sports,Trail Runners,partner,2,156.82,0.0,313.64,Enterprise,6.0
ORD-101245,2023-03-22,LATAM,Argentina,Sports,Carbon Racket,marketplace,3,76.84,0.05,218.99,Consumer,9.0
ORD-101635,2023-03-22,North America,United States,Electronics,Laptop Air 13,web,2,387.44,0.05,736.14,SMB,3.0
ORD-102155,2023-03-22,North America,Canada,Beauty,Serum Vitamin C,partner,4,38.4,0.0,153.6,Consumer,3.0
ORD-102519,2023-03-22,North America,United States,Beauty,Matte Lipstick,web,3,32.78,0.0,98.34,Consumer,5.0
ORD-102932,2023-03-22,LATAM,Argentina,Grocery,Olive Oil 750ml,web,1,27.93,0.0,27.93,Consumer,13.0
ORD-104505,2023-03-22,APAC,Singapore,Electronics,Laptop Air 13,retail,2,189.28,0.0,378.56,Consumer,10.0
ORD-104619,2023-03-22,North America,Mexico,Grocery,Dark Chocolate 90%,marketplace,2,33.58,0.05,63.8,Consumer,2.0
ORD-104748,2023-03-22,EMEA,Spain,Beauty,Matte Lipstick,web,2,69.91,0.0,139.82,Consumer,2.0
ORD-100127,2023-03-23,EMEA,Italy,Electronics,4K Monitor,web,1,134.3,0.0,134.3,Consumer,2.0
ORD-100414,2023-03-23,EMEA,Italy,Beauty,Matte Lipstick,partner,4,49.69,0.05,188.82,Consumer,
ORD-101136,2023-03-23,EMEA,Spain,Beauty,Matte Lipstick,web,3,32.11,0.05,91.51,Consumer,
ORD-102567,2023-03-23,APAC,India,Electronics,4K Monitor,retail,3,402.1,0.2,965.04,Consumer,11.0
ORD-102773,2023-03-23,North America,Canada,Beauty,Argan Shampoo,retail,2,47.97,0.0,95.94,Consumer,2.0
ORD-102775,2023-03-23,LATAM,Argentina,Electronics,4K Monitor,web,2,188.14,0.0,376.28,Consumer,7.0
ORD-103001,2023-03-23,APAC,Singapore,Sports,Trail Runners,marketplace,5,117.73,0.0,588.65,Consumer,4.0
ORD-104014,2023-03-23,EMEA,Germany,Home,Cast Iron Pan,partner,1,72.23,0.0,72.23,Consumer,2.0
ORD-104597,2023-03-23,North America,United States,Home,Espresso Maker,web,1,275.94,0.2,220.75,Consumer,4.0
ORD-104616,2023-03-23,North America,Canada,Home,Cast Iron Pan,web,2,88.28,0.0,176.56,Consumer,1.0
ORD-100442,2023-03-24,North America,Canada,Home,Espresso Maker,web,4,110.93,0.0,443.72,Consumer,6.0
ORD-101573,2023-03-24,EMEA,United Kingdom,Beauty,Serum Vitamin C,marketplace,2,36.96,0.0,73.92,Consumer,1.0
